letter,image_file,hand_label,detection_confidence,img_width,img_height,lm0_x_raw,lm0_y_raw,lm0_z_raw,lm1_x_raw,lm1_y_raw,lm1_z_raw,lm2_x_raw,lm2_y_raw,lm2_z_raw,lm3_x_raw,lm3_y_raw,lm3_z_raw,lm4_x_raw,lm4_y_raw,lm4_z_raw,lm5_x_raw,lm5_y_raw,lm5_z_raw,lm6_x_raw,lm6_y_raw,lm6_z_raw,lm7_x_raw,lm7_y_raw,lm7_z_raw,lm8_x_raw,lm8_y_raw,lm8_z_raw,lm9_x_raw,lm9_y_raw,lm9_z_raw,lm10_x_raw,lm10_y_raw,lm10_z_raw,lm11_x_raw,lm11_y_raw,lm11_z_raw,lm12_x_raw,lm12_y_raw,lm12_z_raw,lm13_x_raw,lm13_y_raw,lm13_z_raw,lm14_x_raw,lm14_y_raw,lm14_z_raw,lm15_x_raw,lm15_y_raw,lm15_z_raw,lm16_x_raw,lm16_y_raw,lm16_z_raw,lm17_x_raw,lm17_y_raw,lm17_z_raw,lm18_x_raw,lm18_y_raw,lm18_z_raw,lm19_x_raw,lm19_y_raw,lm19_z_raw,lm20_x_raw,lm20_y_raw,lm20_z_raw,lm0_x_norm,lm0_y_norm,lm0_z_norm,lm1_x_norm,lm1_y_norm,lm1_z_norm,lm2_x_norm,lm2_y_norm,lm2_z_norm,lm3_x_norm,lm3_y_norm,lm3_z_norm,lm4_x_norm,lm4_y_norm,lm4_z_norm,lm5_x_norm,lm5_y_norm,lm5_z_norm,lm6_x_norm,lm6_y_norm,lm6_z_norm,lm7_x_norm,lm7_y_norm,lm7_z_norm,lm8_x_norm,lm8_y_norm,lm8_z_norm,lm9_x_norm,lm9_y_norm,lm9_z_norm,lm10_x_norm,lm10_y_norm,lm10_z_norm,lm11_x_norm,lm11_y_norm,lm11_z_norm,lm12_x_norm,lm12_y_norm,lm12_z_norm,lm13_x_norm,lm13_y_norm,lm13_z_norm,lm14_x_norm,lm14_y_norm,lm14_z_norm,lm15_x_norm,lm15_y_norm,lm15_z_norm,lm16_x_norm,lm16_y_norm,lm16_z_norm,lm17_x_norm,lm17_y_norm,lm17_z_norm,lm18_x_norm,lm18_y_norm,lm18_z_norm,lm19_x_norm,lm19_y_norm,lm19_z_norm,lm20_x_norm,lm20_y_norm,lm20_z_norm,bone_0_1_dx,bone_0_1_dy,bone_0_1_dz,bone_1_2_dx,bone_1_2_dy,bone_1_2_dz,bone_2_3_dx,bone_2_3_dy,bone_2_3_dz,bone_3_4_dx,bone_3_4_dy,bone_3_4_dz,bone_0_5_dx,bone_0_5_dy,bone_0_5_dz,bone_5_6_dx,bone_5_6_dy,bone_5_6_dz,bone_6_7_dx,bone_6_7_dy,bone_6_7_dz,bone_7_8_dx,bone_7_8_dy,bone_7_8_dz,bone_0_9_dx,bone_0_9_dy,bone_0_9_dz,bone_9_10_dx,bone_9_10_dy,bone_9_10_dz,bone_10_11_dx,bone_10_11_dy,bone_10_11_dz,bone_11_12_dx,bone_11_12_dy,bone_11_12_dz,bone_0_13_dx,bone_0_13_dy,bone_0_13_dz,bone_13_14_dx,bone_13_14_dy,bone_13_14_dz,bone_14_15_dx,bone_14_15_dy,bone_14_15_dz,bone_15_16_dx,bone_15_16_dy,bone_15_16_dz,bone_0_17_dx,bone_0_17_dy,bone_0_17_dz,bone_17_18_dx,bone_17_18_dy,bone_17_18_dz,bone_18_19_dx,bone_18_19_dy,bone_18_19_dz,bone_19_20_dx,bone_19_20_dy,bone_19_20_dz
C,hand2_c_top_seg_1_cropped.jpeg,Left,0.871,400,400,0.266133,0.690479,1e-06,0.493079,0.694339,0.008513,0.645886,0.575939,0.060546,0.759404,0.462908,0.096165,0.811409,0.351634,0.12985,0.512949,0.467259,0.220786,0.54716,0.281357,0.262616,0.621167,0.191076,0.255952,0.691332,0.130746,0.238538,0.44532,0.396189,0.197606,0.477023,0.192584,0.21732,0.595602,0.106853,0.164822,0.684793,0.07569,0.123048,0.385506,0.328637,0.156626,0.435886,0.132725,0.138972,0.55489,0.075011,0.085326,0.657257,0.055418,0.053679,0.333174,0.274036,0.112805,0.403954,0.134326,0.08412,0.485064,0.080531,0.053258,0.581623,0.054211,0.033185,0.0,0.0,0.0,0.356683,0.006067,0.013378,0.596845,-0.180018,0.095155,0.775256,-0.357665,0.151137,0.856991,-0.53255,0.204078,0.387911,-0.350826,0.346999,0.44168,-0.643003,0.412743,0.557994,-0.784894,0.402269,0.66827,-0.879713,0.374899,0.281621,-0.462525,0.310568,0.331449,-0.782524,0.341552,0.517814,-0.917265,0.259043,0.657994,-0.966243,0.193387,0.187614,-0.568694,0.246161,0.266795,-0.876602,0.218415,0.45383,-0.967309,0.134101,0.614715,-0.998103,0.084363,0.105365,-0.654508,0.17729,0.216608,-0.874086,0.132206,0.344086,-0.958633,0.083701,0.495845,-1.0,0.052153,0.226946,0.00386,0.008512,0.152807,-0.1184,0.052032,0.113517,-0.113031,0.03562,0.052005,-0.111274,0.033685,0.246815,-0.22322,0.220784,0.034211,-0.185902,0.041831,0.074007,-0.09028,-0.006664,0.070165,-0.06033,-0.017415,0.179186,-0.29429,0.197604,0.031704,-0.203605,0.019714,0.118578,-0.085731,-0.052498,0.089192,-0.031163,-0.041774,0.119373,-0.361842,0.156624,0.05038,-0.195912,-0.017654,0.119004,-0.057714,-0.053646,0.102366,-0.019593,-0.031646,0.06704,-0.416442,0.112804,0.070781,-0.13971,-0.028685,0.08111,-0.053795,-0.030862,0.09656,-0.02632,-0.020073
C,hand2_c_top_seg_2_cropped.jpeg,Right,0.6877,400,400,0.304477,0.611131,0.0,0.553125,0.658259,-0.017567,0.684845,0.569026,-0.009748,0.778839,0.453425,-0.00796,0.805128,0.296182,-0.00775,0.521214,0.459738,0.090763,0.434449,0.34968,0.046236,0.389897,0.350015,-0.02032,0.360018,0.370759,-0.058654,0.427616,0.394033,0.080952,0.415443,0.223759,0.024683,0.504999,0.15177,-0.067717,0.563712,0.121496,-0.131323,0.373617,0.329841,0.060714,0.396661,0.148228,-0.004489,0.5128,0.085188,-0.06507,0.603433,0.057677,-0.092945,0.346827,0.281503,0.039907,0.372139,0.128112,0.001345,0.445105,0.060811,-0.015729,0.529195,0.031687,-0.023884,0.0,0.0,0.0,0.429113,0.081333,-0.030317,0.656435,-0.072665,-0.016824,0.81865,-0.272168,-0.013738,0.864019,-0.543537,-0.013376,0.374042,-0.261274,0.156638,0.224304,-0.451211,0.079792,0.147417,-0.450632,-0.035068,0.095852,-0.414833,-0.101226,0.212512,-0.374667,0.139706,0.191504,-0.668524,0.042597,0.346058,-0.792762,-0.116866,0.447386,-0.845009,-0.226638,0.119321,-0.485448,0.10478,0.159091,-0.798876,-0.007748,0.359522,-0.907669,-0.112298,0.515936,-0.955147,-0.160405,0.073086,-0.568871,0.06887,0.116769,-0.833592,0.002321,0.242695,-0.949739,-0.027145,0.387817,-1.0,-0.04122,0.248647,0.047128,-0.017567,0.13172,-0.089233,0.007818,0.093995,-0.115601,0.001788,0.026289,-0.157243,0.00021,0.216737,-0.151394,0.090763,-0.086765,-0.110058,-0.044528,-0.044552,0.000336,-0.066555,-0.029879,0.020743,-0.038335,0.123139,-0.217099,0.080952,-0.012173,-0.170273,-0.056269,0.089556,-0.071989,-0.0924,0.058714,-0.030274,-0.063607,0.06914,-0.28129,0.060714,0.023044,-0.181614,-0.065203,0.116139,-0.063039,-0.060581,0.090633,-0.027511,-0.027875,0.042349,-0.329629,0.039906,0.025312,-0.153391,-0.038561,0.072967,-0.067301,-0.017074,0.08409,-0.029123,-0.008156
C,hand2_c_top_seg_3_cropped.jpeg,Right,0.9049,400,400,0.362155,0.818967,2e-06,0.54361,0.688192,0.143805,0.623795,0.531415,0.190113,0.727834,0.435306,0.187323,0.789069,0.313392,0.182489,0.315223,0.348328,0.265619,0.395049,0.171188,0.30392,0.527526,0.10692,0.311327,0.635066,0.097799,0.312688,0.269302,0.333831,0.157875,0.368761,0.097086,0.177277,0.525957,0.048582,0.168114,0.656359,0.067806,0.167022,0.256564,0.335676,0.046942,0.33942,0.094394,0.05951,0.503673,0.041196,0.069954,0.628147,0.058055,0.079251,0.289528,0.365397,-0.059258,0.395459,0.164069,-0.047453,0.5225,0.103669,-0.028416,0.620386,0.093282,-0.01313,0.0,0.0,0.0,0.233301,-0.168141,0.184891,0.336397,-0.369713,0.24443,0.470163,-0.493283,0.240843,0.548894,-0.65003,0.234627,-0.060341,-0.605112,0.341511,0.042292,-0.832866,0.390754,0.212622,-0.915497,0.400279,0.350889,-0.927223,0.402028,-0.119384,-0.623752,0.202982,0.008494,-0.928141,0.227927,0.210604,-0.990503,0.216145,0.378265,-0.965787,0.214741,-0.135761,-0.621379,0.060351,-0.029231,-0.931602,0.07651,0.181953,-1.0,0.089939,0.341993,-0.978324,0.101892,-0.093378,-0.583166,-0.076192,0.04282,-0.842019,-0.061014,0.20616,-0.919677,-0.036538,0.332014,-0.933031,-0.016884,0.181455,-0.130775,0.143803,0.080184,-0.156777,0.046308,0.10404,-0.096109,-0.00279,0.061234,-0.121913,-0.004834,-0.046932,-0.470639,0.265617,0.079825,-0.177141,0.0383,0.132477,-0.064268,0.007408,0.10754,-0.009121,0.001361,-0.092853,-0.485136,0.157873,0.099459,-0.236745,0.019401,0.157196,-0.048504,-0.009163,0.130402,0.019224,-0.001092,-0.105591,-0.483291,0.046939,0.082855,-0.241282,0.012568,0.164253,-0.053198,0.010444,0.124475,0.016859,0.009297,-0.072627,-0.45357,-0.05926,0.105931,-0.201329,0.011805,0.127041,-0.0604,0.019036,0.097886,-0.010386,0.015286
C,hand2_c_top_seg_4_cropped.jpeg,Right,0.9513,400,400,0.296159,0.783591,2e-06,0.514759,0.661204,0.165278,0.606207,0.527009,0.216192,0.712159,0.439639,0.211228,0.791758,0.322404,0.20247,0.315463,0.325555,0.283418,0.419206,0.157879,0.310785,0.571285,0.106142,0.311601,0.679035,0.106121,0.309105,0.277208,0.306045,0.157816,0.407834,0.065048,0.156777,0.575344,0.042206,0.141567,0.701447,0.082359,0.139379,0.274837,0.30492,0.028453,0.389592,0.057879,0.018429,0.565278,0.032306,0.026822,0.687717,0.067531,0.039209,0.317769,0.334565,-0.093624,0.448852,0.142872,-0.099915,0.591472,0.100492,-0.084421,0.702472,0.101025,-0.069663,0.0,0.0,0.0,0.290968,-0.162904,0.219991,0.41269,-0.341525,0.287761,0.553717,-0.457819,0.281153,0.659668,-0.613864,0.269495,0.025695,-0.609671,0.377242,0.163782,-0.832856,0.413668,0.366208,-0.90172,0.414754,0.509628,-0.901749,0.411432,-0.025224,-0.635639,0.210059,0.148645,-0.956419,0.208676,0.37161,-0.986823,0.18843,0.53946,-0.933377,0.185519,-0.028381,-0.637136,0.03787,0.124365,-0.965961,0.024528,0.358212,-1.0,0.035698,0.521184,-0.953113,0.052187,0.028765,-0.597677,-0.124622,0.203243,-0.852831,-0.132995,0.393078,-0.909241,-0.112372,0.540824,-0.908531,-0.092728,0.2186,-0.122387,0.165276,0.091448,-0.134195,0.050915,0.105952,-0.08737,-0.004964,0.079599,-0.117235,-0.008759,0.019304,-0.458037,0.283417,0.103742,-0.167675,0.027366,0.15208,-0.051737,0.000816,0.10775,-2.1e-05,-0.002496,-0.018951,-0.477546,0.157815,0.130625,-0.240997,-0.001039,0.16751,-0.022842,-0.01521,0.126104,0.040153,-0.002187,-0.021322,-0.478671,0.028451,0.114756,-0.247041,-0.010024,0.175686,-0.025573,0.008392,0.122438,0.035225,0.012388,0.021611,-0.449026,-0.093626,0.131083,-0.191693,-0.006291,0.14262,-0.04238,0.015494,0.110999,0.000533,0.014758
D,hand2_d_bot_seg_1_cropped.jpeg,Right,0.9969,400,400,0.497479,0.919172,0.0,0.633217,0.793024,-0.042123,0.692906,0.634238,-0.05698,0.621654,0.500779,-0.069622,0.493611,0.466056,-0.081263,0.5797,0.428463,-0.008049,0.539211,0.240253,-0.038259,0.505249,0.129224,-0.079368,0.463701,0.037982,-0.116084,0.477481,0.443767,-0.01416,0.451618,0.273725,-0.048644,0.492075,0.38559,-0.07155,0.51754,0.46343,-0.082499,0.388463,0.487596,-0.025391,0.349309,0.323092,-0.057727,0.408848,0.428024,-0.048534,0.436305,0.520402,-0.036141,0.306136,0.564322,-0.042447,0.272343,0.419582,-0.063979,0.330977,0.46877,-0.046582,0.368387,0.540222,-0.031066,0.0,0.0,0.0,0.154039,-0.143157,-0.047803,0.221776,-0.323352,-0.064663,0.140918,-0.474804,-0.07901,-0.004389,-0.51421,-0.09222,0.093307,-0.556871,-0.009134,0.04736,-0.770456,-0.043417,0.008818,-0.896456,-0.090069,-0.038332,-1.0,-0.131736,-0.022694,-0.539504,-0.016069,-0.052044,-0.732472,-0.055203,-0.006133,-0.605524,-0.081198,0.022766,-0.517189,-0.093623,-0.123714,-0.489765,-0.028814,-0.168148,-0.676449,-0.065511,-0.100581,-0.557369,-0.055078,-0.069421,-0.452536,-0.041014,-0.217141,-0.402694,-0.04817,-0.255491,-0.566949,-0.072605,-0.188951,-0.511129,-0.052863,-0.146497,-0.430044,-0.035255,0.135738,-0.126149,-0.042124,0.059689,-0.158786,-0.014857,-0.071252,-0.133458,-0.012642,-0.128043,-0.034724,-0.01164,0.082221,-0.490709,-0.008049,-0.040489,-0.18821,-0.03021,-0.033963,-0.11103,-0.04111,-0.041548,-0.091242,-0.036716,-0.019998,-0.475405,-0.01416,-0.025863,-0.170042,-0.034484,0.040457,0.111865,-0.022907,0.025466,0.07784,-0.010949,-0.109016,-0.431576,-0.025391,-0.039155,-0.164504,-0.032336,0.059539,0.104932,0.009193,0.027458,0.092378,0.012393,-0.191342,-0.35485,-0.042447,-0.033794,-0.14474,-0.021532,0.058634,0.049188,0.017397,0.03741,0.071452,0.015516
D,hand2_d_bot_seg_2_cropped.jpeg,Right,0.9967,400,400,0.475167,0.907543,0.0,0.621438,0.801283,-0.040849,0.683055,0.640154,-0.052592,0.623022,0.497689,-0.063549,0.48891,0.476493,-0.074768,0.585983,0.434005,-0.001315,0.557797,0.252607,-0.023481,0.533144,0.139085,-0.055123,0.499214,0.045088,-0.086313,0.483968,0.441301,-0.006871,0.469761,0.274531,-0.036821,0.505807,0.385266,-0.050572,0.525372,0.461967,-0.053036,0.392501,0.476847,-0.017685,0.363614,0.315122,-0.049538,0.420953,0.41986,-0.033947,0.440448,0.515302,-0.015781,0.304672,0.546772,-0.034367,0.280762,0.40279,-0.061134,0.33885,0.455667,-0.043013,0.369324,0.53333,-0.02505,0.0,0.0,0.0,0.169599,-0.123206,-0.047363,0.241043,-0.310032,-0.060979,0.171436,-0.475218,-0.073684,0.015935,-0.499794,-0.086692,0.12849,-0.549058,-0.001525,0.095808,-0.759385,-0.027226,0.067224,-0.891012,-0.063914,0.027882,-1.0,-0.100078,0.010205,-0.540598,-0.007966,-0.006268,-0.733965,-0.042693,0.035527,-0.605569,-0.058638,0.058212,-0.516637,-0.061494,-0.095849,-0.499383,-0.020505,-0.129343,-0.6869,-0.057438,-0.062859,-0.565458,-0.039361,-0.040255,-0.454795,-0.018298,-0.197686,-0.418306,-0.039848,-0.225408,-0.585251,-0.070884,-0.158057,-0.523942,-0.049873,-0.122722,-0.433893,-0.029045,0.146271,-0.10626,-0.040849,0.061617,-0.161129,-0.011743,-0.060033,-0.142465,-0.010957,-0.134113,-0.021196,-0.011219,0.110817,-0.473538,-0.001315,-0.028186,-0.181398,-0.022166,-0.024653,-0.113523,-0.031642,-0.03393,-0.093997,-0.03119,0.008801,-0.466241,-0.006871,-0.014207,-0.16677,-0.02995,0.036046,0.110735,-0.013752,0.019565,0.0767,-0.002463,-0.082665,-0.430695,-0.017685,-0.028887,-0.161725,-0.031853,0.057339,0.104738,0.015591,0.019495,0.095442,0.018165,-0.170495,-0.36077,-0.034367,-0.02391,-0.143982,-0.026767,0.058088,0.052876,0.018121,0.030475,0.077663,0.017963
D,hand2_d_bot_seg_3_cropped.jpeg,Right,0.9961,400,400,0.477291,0.918968,0.0,0.617638,0.802779,-0.04415,0.689764,0.641272,-0.059945,0.626575,0.502913,-0.074481,0.495243,0.468285,-0.088448,0.588521,0.4297,-0.005987,0.564655,0.243694,-0.030123,0.545584,0.13124,-0.063646,0.516224,0.037474,-0.095324,0.484936,0.438387,-0.012971,0.471599,0.270138,-0.048824,0.510954,0.382237,-0.068879,0.529776,0.465279,-0.074901,0.393101,0.476882,-0.025343,0.365659,0.314726,-0.061685,0.426752,0.419812,-0.054554,0.446303,0.51252,-0.040855,0.304859,0.544752,-0.043364,0.286332,0.39993,-0.067842,0.344375,0.452114,-0.051916,0.372795,0.527178,-0.036121,0.0,0.0,0.0,0.159215,-0.131809,-0.050085,0.241037,-0.315029,-0.068005,0.169354,-0.471988,-0.084495,0.020366,-0.511272,-0.100339,0.126184,-0.555044,-0.006792,0.099109,-0.766057,-0.034173,0.077475,-0.893628,-0.072203,0.044168,-1.0,-0.108139,0.008673,-0.545189,-0.014714,-0.006457,-0.736057,-0.055388,0.038189,-0.608887,-0.078139,0.059541,-0.514682,-0.084971,-0.095508,-0.501519,-0.02875,-0.126639,-0.685475,-0.069978,-0.057333,-0.566262,-0.061888,-0.035154,-0.46109,-0.046347,-0.195613,-0.424524,-0.049194,-0.21663,-0.588816,-0.076963,-0.150784,-0.529617,-0.058896,-0.118544,-0.444461,-0.040978,0.140348,-0.116189,-0.04415,0.072125,-0.161507,-0.015796,-0.063188,-0.138359,-0.014536,-0.131332,-0.034629,-0.013967,0.111231,-0.489268,-0.005987,-0.023866,-0.186006,-0.024136,-0.01907,-0.112454,-0.033523,-0.02936,-0.093766,-0.031677,0.007645,-0.480581,-0.012971,-0.013337,-0.168249,-0.035854,0.039355,0.112099,-0.020054,0.018822,0.083042,-0.006023,-0.08419,-0.442086,-0.025343,-0.027442,-0.162157,-0.036342,0.061094,0.105086,0.007131,0.01955,0.092709,0.013699,-0.172432,-0.374216,-0.043364,-0.018526,-0.144822,-0.024478,0.058043,0.052184,0.015926,0.028419,0.075064,0.015795
D,hand2_d_bot_seg_4_cropped.jpeg,Right,0.9963,400,400,0.468813,0.918699,0.0,0.616025,0.815606,-0.04911,0.686401,0.657251,-0.067456,0.624545,0.51705,-0.085704,0.497679,0.478666,-0.104034,0.600232,0.440728,0.000252,0.577721,0.256385,-0.023978,0.555614,0.140106,-0.058983,0.526893,0.043813,-0.093133,0.494626,0.445846,-0.004615,0.482885,0.274991,-0.041718,0.509797,0.382303,-0.065264,0.527377,0.460116,-0.074406,0.39939,0.480226,-0.016017,0.372867,0.311035,-0.054268,0.420986,0.415466,-0.047326,0.438326,0.515585,-0.034388,0.307141,0.546206,-0.034204,0.287414,0.400297,-0.066374,0.336734,0.455648,-0.056115,0.365927,0.536246,-0.043759,0.0,0.0,0.0,0.168263,-0.117837,-0.056133,0.248704,-0.298837,-0.077103,0.178002,-0.459088,-0.09796,0.032993,-0.50296,-0.118911,0.150213,-0.546324,0.000288,0.124482,-0.757029,-0.027407,0.099214,-0.889937,-0.067418,0.066385,-1.0,-0.106452,0.029504,-0.540474,-0.005275,0.016084,-0.735763,-0.047684,0.046845,-0.613104,-0.074597,0.066938,-0.524164,-0.085047,-0.079351,-0.501177,-0.018307,-0.109667,-0.694564,-0.062029,-0.054667,-0.575199,-0.054094,-0.034847,-0.460762,-0.039306,-0.184793,-0.425762,-0.039096,-0.207341,-0.592537,-0.075866,-0.150968,-0.52927,-0.06414,-0.1176,-0.437146,-0.050017,0.147211,-0.103094,-0.04911,0.070376,-0.158354,-0.018346,-0.061856,-0.140202,-0.018248,-0.126866,-0.038383,-0.01833,0.131419,-0.477971,0.000252,-0.022511,-0.184344,-0.02423,-0.022107,-0.116279,-0.035005,-0.028721,-0.096293,-0.03415,0.025813,-0.472853,-0.004615,-0.011741,-0.170856,-0.037103,0.026912,0.107312,-0.023546,0.01758,0.077813,-0.009143,-0.069423,-0.438473,-0.016017,-0.026524,-0.169192,-0.038252,0.048119,0.104431,0.006943,0.01734,0.10012,0.012938,-0.161673,-0.372494,-0.034205,-0.019727,-0.145909,-0.03217,0.04932,0.055352,0.010259,0.029193,0.080598,0.012356
D,hand2_d_bot_seg_5_cropped.jpeg,Right,0.9971,400,400,0.476177,0.906672,0.0,0.617451,0.811446,-0.048783,0.682287,0.648349,-0.066391,0.608761,0.518358,-0.084509,0.479391,0.483843,-0.10306,0.605808,0.433745,-0.002504,0.585268,0.250605,-0.02685,0.564397,0.136497,-0.058754,0.537085,0.043706,-0.089841,0.497716,0.437301,-0.009657,0.482414,0.271097,-0.051976,0.507772,0.37244,-0.077573,0.526507,0.452002,-0.085776,0.402338,0.475224,-0.02322,0.370936,0.319584,-0.067229,0.41785,0.416532,-0.067136,0.438895,0.507411,-0.056007,0.308664,0.542802,-0.042846,0.28427,0.403955,-0.076754,0.32899,0.453491,-0.069567,0.359099,0.527436,-0.058291,0.0,0.0,0.0,0.163708,-0.110348,-0.05653,0.238839,-0.299344,-0.076934,0.153637,-0.449976,-0.097929,0.003724,-0.489972,-0.119426,0.150215,-0.548025,-0.002902,0.126414,-0.760246,-0.031114,0.102229,-0.892475,-0.068084,0.07058,-1.0,-0.104108,0.024959,-0.543904,-0.011191,0.007227,-0.7365,-0.06023,0.036612,-0.619065,-0.089891,0.058322,-0.526869,-0.099396,-0.085565,-0.49996,-0.026908,-0.121953,-0.680314,-0.077904,-0.06759,-0.567971,-0.077797,-0.043202,-0.462661,-0.064901,-0.194113,-0.421651,-0.049649,-0.22238,-0.582546,-0.088943,-0.170559,-0.525144,-0.080614,-0.135669,-0.439456,-0.067547,0.141274,-0.095226,-0.048784,0.064835,-0.163097,-0.017608,-0.073526,-0.12999,-0.018118,-0.12937,-0.034516,-0.018551,0.129631,-0.472927,-0.002505,-0.02054,-0.18314,-0.024346,-0.02087,-0.114108,-0.031904,-0.027312,-0.092791,-0.031087,0.021539,-0.469371,-0.009658,-0.015302,-0.166204,-0.042319,0.025358,0.101343,-0.025597,0.018735,0.079562,-0.008203,-0.07384,-0.431448,-0.02322,-0.031402,-0.15564,-0.044009,0.046914,0.096948,9.3e-05,0.021045,0.090879,0.011129,-0.167513,-0.36387,-0.042846,-0.024394,-0.138847,-0.033909,0.04472,0.049536,0.007187,0.030109,0.073945,0.011276
D,hand2_d_dif_seg_1_cropped.jpeg,Right,0.9912,400,400,0.46969,0.914435,0.0,0.608983,0.82301,-0.055979,0.682103,0.679558,-0.076338,0.635412,0.546749,-0.09582,0.526221,0.485357,-0.114939,0.619124,0.444248,-0.00665,0.612006,0.257574,-0.037025,0.600372,0.139058,-0.074655,0.583987,0.045685,-0.109404,0.50764,0.440785,-0.011325,0.49644,0.272576,-0.060196,0.501223,0.384794,-0.091288,0.515601,0.469924,-0.104161,0.410269,0.473331,-0.023549,0.383135,0.314638,-0.069935,0.411773,0.413789,-0.075642,0.427142,0.508612,-0.070683,0.316527,0.54065,-0.042435,0.284627,0.398461,-0.07396,0.318203,0.447485,-0.07056,0.346748,0.520047,-0.064732,0.0,0.0,0.0,0.160338,-0.105237,-0.064437,0.244505,-0.270362,-0.087871,0.19076,-0.423236,-0.110297,0.065073,-0.493903,-0.132304,0.172011,-0.541222,-0.007655,0.163817,-0.756099,-0.042619,0.150426,-0.89252,-0.085934,0.131565,-1.0,-0.125933,0.043684,-0.545209,-0.013036,0.030792,-0.738831,-0.06929,0.036297,-0.609659,-0.10508,0.052848,-0.511668,-0.119898,-0.068397,-0.507746,-0.027107,-0.099631,-0.690414,-0.080501,-0.066667,-0.576283,-0.08707,-0.048975,-0.467134,-0.081362,-0.176302,-0.430257,-0.048846,-0.213022,-0.593927,-0.085133,-0.174373,-0.537497,-0.08122,-0.141516,-0.453972,-0.074512,0.139294,-0.091425,-0.05598,0.07312,-0.143452,-0.020359,-0.046691,-0.132809,-0.019482,-0.109191,-0.061392,-0.019119,0.149435,-0.470187,-0.00665,-0.007118,-0.186674,-0.030375,-0.011634,-0.118516,-0.037631,-0.016385,-0.093373,-0.034749,0.037951,-0.473651,-0.011325,-0.0112,-0.168209,-0.048871,0.004783,0.112218,-0.031092,0.014378,0.08513,-0.012873,-0.05942,-0.441104,-0.023549,-0.027134,-0.158693,-0.046386,0.028637,0.099152,-0.005707,0.015369,0.094823,0.004959,-0.153162,-0.373786,-0.042435,-0.0319,-0.142189,-0.031525,0.033576,0.049024,0.0034,0.028544,0.072562,0.005828
D,hand2_d_dif_seg_2_cropped.jpeg,Right,0.9895,400,400,0.465537,0.921264,0.0,0.615084,0.826325,-0.052496,0.691918,0.673077,-0.071458,0.662189,0.51909,-0.090635,0.52956,0.490437,-0.110265,0.604263,0.447091,-0.00612,0.590513,0.259305,-0.034178,0.575615,0.14519,-0.071544,0.554951,0.050497,-0.107517,0.498687,0.447228,-0.012155,0.487328,0.275334,-0.05877,0.502747,0.382928,-0.086978,0.518607,0.464733,-0.098067,0.405344,0.479434,-0.024469,0.375104,0.316432,-0.065296,0.414953,0.410542,-0.067052,0.432636,0.513307,-0.060164,0.313011,0.545184,-0.04391,0.279042,0.402155,-0.072802,0.321591,0.444203,-0.068821,0.353014,0.524105,-0.062898,0.0,0.0,0.0,0.171743,-0.109029,-0.060287,0.25998,-0.285022,-0.082063,0.225838,-0.461862,-0.104087,0.073525,-0.494768,-0.12663,0.159315,-0.544547,-0.007028,0.143524,-0.760203,-0.03925,0.126416,-0.891254,-0.082162,0.102685,-1.0,-0.123474,0.03807,-0.544389,-0.01396,0.025026,-0.741795,-0.067493,0.042733,-0.618232,-0.099887,0.060946,-0.524286,-0.112621,-0.069126,-0.507403,-0.028101,-0.103854,-0.694597,-0.074987,-0.058091,-0.58652,-0.077004,-0.037783,-0.468503,-0.069093,-0.175162,-0.431895,-0.050428,-0.214172,-0.596151,-0.083608,-0.165309,-0.547863,-0.079036,-0.129222,-0.456102,-0.072233,0.149548,-0.094939,-0.052496,0.076834,-0.153249,-0.018962,-0.02973,-0.153986,-0.019178,-0.132629,-0.028653,-0.01963,0.138726,-0.474173,-0.00612,-0.01375,-0.187786,-0.028058,-0.014898,-0.114115,-0.037367,-0.020664,-0.094693,-0.035973,0.03315,-0.474036,-0.012156,-0.011359,-0.171894,-0.046615,0.015419,0.107595,-0.028208,0.01586,0.081805,-0.011089,-0.060193,-0.44183,-0.02447,-0.03024,-0.163002,-0.040826,0.039849,0.09411,-0.001757,0.017684,0.102765,0.006888,-0.152525,-0.37608,-0.043911,-0.033969,-0.143029,-0.028892,0.042549,0.042047,0.003981,0.031423,0.079903,0.005923
